sentence_id,token_id,form,lemma,upos,deprel,head
s318,7,ஆக,ஆகு,P,AuxP,9
s318,8,மிட்டல்,மிட்டல்,N,Sb,9
s318,9,இருந்தார்,இரு,V,Pred,0
s318,10,.,.,Z,AuxK,0
s319,1,உருக்கு,உருக்கு,N,Atr,3
s319,2,நிறுவன,நிறுவனம்,N,Atr,3
s319,3,வளர்ச்சி,வளர்ச்சி,N,Obj_M,4
s319,4,மற்றும்,மற்றும்,C,Coord,8
s319,5,இத்தொழிலில்,தொழில்,N,AAdjn,7
s319,6,மிட்டலின்,மிட்டல்,N,Atr,7
s319,7,பங்களிப்பைப்,பங்களிப்பு,N,Obj_M,4
s319,8,பாராட்டி,பாராட்டு,V,AComp,10
s319,9,இவ்விருது,விருது,N,Sb,11
s319,10,வழங்கப்,வழங்கு,V,AAdjn,11
s319,11,பட்டது,படு,V,Pred,0
s319,12,.,.,Z,AuxK,0
s320,1,1992-ம்,1992,U,Atr,2
s320,2,ஆண்டு,ஆண்டு,N,AAdjn,5
s320,3,இந்த,இந்த,D,AuxA,4
s320,4,விருது,விருது,N,Sb,5
s320,5,ஏற்படுத்தப்,ஏற்படுத்து,V,Pred,0
s320,6,பட்டது,படு,V,AuxV,5
s320,7,.,.,Z,AuxK,0
s321,1,இதுவரை,இதுவரை,A,AAdjn,5
s321,2,16,16,U,Atr,3
s321,3,பேர்,பேர்,N,Sb,5
s321,4,இவ்விருதைப்,விருது,N,Obj,5
s321,5,பெற்ற்,பெறு,V,Pred,0
s321,6,உள்ளனர்,உள்,V,AuxV,5
s321,7,.,.,Z,AuxK,0
s322,1,பிரிட்டிஷ்,பிரிட்டிஷ்,N,Atr,3
s322,2,ஸ்டீல்,ஸ்டீல்,N,Atr,3
s322,3,நிறுவனத்தின்,நிறுவனம்,N,Atr,4
s322,4,தலைவர்,தலைவர்,N,Atr,7
s322,5,சர்,சர்,N,Atr,7
s322,6,ராபர்ட்,ராபர்ட்,N,Atr,7
s322,7,ஸ்கோலே,ஸ்கோலே,N,Sb,11
s322,8,முதன்,முதன்,U,Atr,9
s322,9,முதலில்,முதல்,N,AAdjn,11
s322,10,இவ்விருதைப்,விருது,N,Obj,11
s322,11,பெற்றார்,பெறு,V,Pred,0
s322,12,.,.,Z,AuxK,0
s323,1,தில்லி,தில்லி,N,Atr,4
s323,2,முதல்வர்,முதல்வர்,N,Atr,4
s323,3,ஷீலா,ஷீலா,N,Atr,4
s323,4,தீட்சித்தை,தீட்சித்,N,Obj,8
s323,5,இன,இனம்,J,Atr,6
s323,6,ரீதிய்,ரீதி,N,AAdjn,7
s323,7,ஆக,ஆகு,A,AAdjn,8
s323,8,விமர்சித்த,விமர்சி,J,AdjAtr,14
s323,9,நியூஸிலாந்து,நியூஸிலாந்து,N,Atr,10
s323,10,நாட்டின்,நாடு,N,Atr,12
s323,11,டி.வி.,டி.வி.,N,Atr,12
s323,12,வர்ணனையாளர்,வர்ணனையாளர்,N,Atr,14
s323,13,பால்,பால்,N,Atr,14
s323,14,ஹென்றி,ஹென்றி,N,Sb,17
s323,15,ஞாயிற்றுக்கிழமை,ஞாயிற்றுக்கிழமை,N,AAdjn,17
s323,16,வேலையை,வேலை,N,Obj,17
s323,17,ராஜிநாமா,ராஜிநாமா,N,Pred,0
s323,18,செய்தார்,செய்,V,AuxV,17
s323,19,.,.,Z,AuxK,0
s324,1,பால்,பால்,N,Atr,2
s324,2,ஹென்றி,ஹென்றி,N,Sb,15
s324,3,",",",",Z,AuxX,15
s324,4,கடந்த,கடந்த,J,Atr,5
s324,5,வாரம்,வாரம்,N,AAdjn,8
s324,6,ஒரு,ஒரு,J,Atr,8
s324,7,டி.வி.,டி.வி.,N,Atr,8
s324,8,நிகழ்ச்சியில்,நிகழ்ச்சி,N,AAdjn,15
s324,9,தில்லி,தில்லி,N,Atr,12
s324,10,முதல்வர்,முதல்வர்,N,Atr,12
s324,11,ஷீலா,ஷீலா,N,Atr,12
s324,12,தீட்சித்தின்,தீட்சித்,N,Atr,13
s324,13,பெயரை,பெயர்,N,Obj,15
s324,14,கேலியாக,கேலி,A,AAdjn,15
s324,15,உச்சரித்தார்,உச்சரி,V,Pred,0
s324,16,.,.,Z,AuxK,0
s325,1,மேலும்,மேலும்,A,AAdjn,8
s325,2,",",",",Z,AuxX,8
s325,3,இந்தியர்களை,இந்தியர்,N,Obj,4
s325,4,அவமானப்படுத்தும்,அவமானப்படுத்து,J,AdjAtr,5
s325,5,விதத்தில்,விதம்,N,AAdjn,8
s325,6,உம்,உம்,T,AuxZ,5
s325,7,அவர்,அவர்,R,Sb,8
s325,8,பேசினார்,பேசு,V,Pred,0
s325,9,.,.,Z,AuxK,0
s326,1,பால்,பால்,N,Atr,2
s326,2,ஹென்றியின்,ஹென்றி,N,Atr,4
s326,3,இந்த,இந்த,D,AuxA,4
s326,4,செயலுக்கு,செயல்,N,Obj,8
s326,5,இந்தியாவில்,இந்தியா,N,AAdjn,8
s326,6,கடும்,கடும்,J,Atr,7
s326,7,எதிர்ப்பு,எதிர்ப்பு,N,Sb,8
s326,8,எழுந்தது,எழு,V,Pred,0
s326,9,.,.,Z,AuxK,0
s327,1,நியூஸிலாந்து,நியூஸிலாந்து,N,Atr,2
s327,2,அரசிடம்,அரசு,N,Obj,7
s327,3,இந்திய,இந்தியா,N,Atr,5
s327,4,வெளியுறவு,வெளியுறவு,N,Atr,5
s327,5,அமைச்சகம்,அமைச்சகம்,N,Sb,7
s327,6,எதிர்ப்பை,எதிர்ப்பு,N,Obj,7
s327,7,வெளிப்படுத்தியது,வெளிப்படுத்து,V,Pred,0
s327,8,.,.,Z,AuxK,0
s328,1,ஷீலா,ஷீலா,N,Atr,2
s328,2,தீட்சித்தை,தீட்சித்,N,Obj,3
s328,3,கேலி,கேலி,N,AComp,4
s328,4,செய்த,செய்,J,AdjAtr,6
s328,5,டி.வி.,டி.வி.,N,Atr,6
s328,6,வர்ணனையாளர்,வர்ணனையாளர்,N,AComp,7
s328,7,மீது,மீது,P,AuxP,10
s328,8,உரிய,உரிய,J,Atr,9
s328,9,நடவடிக்கை,நடவடிக்கை,N,Obj,10
s328,10,எடுக்க,எடு,V,Obj,12
s328,11,வேண்டும்,வேண்டு,V,AuxV,10
s328,12,என்ற்,என்,T,AuxC,14
s328,13,உம்,உம்,T,AuxZ,12
s328,14,கேட்டுக்,கேள்,V,Pred,0
s328,15,கொண்டது,கொள்,V,AuxV,14
s328,16,.,.,Z,AuxK,0
s329,1,இதையடுத்து,இதையடுத்து,A,AAdjn,12
s329,2,பால்,பால்,N,Atr,3
s329,3,ஹென்றியின்,ஹென்றி,N,Atr,4
s329,4,செயலுக்க்,செயல்,N,AAdjn,5
s329,5,ஆக,ஆக,P,AuxP,12
s329,6,நியூஸிலாந்து,நியூஸிலாந்து,N,Atr,7
s329,7,அரசு,அரசு,N,Sb,12
s329,8,",",",",Z,AuxX,12
s329,9,இந்திய,இந்தியா,N,Atr,10
s329,10,அரசிடம்,அரசு,N,Obj,12
s329,11,வருத்தம்,வருத்தம்,N,Obj,12
s329,12,தெரிவித்தது,தெரிவி,V,Pred,0
s329,13,.,.,Z,AuxK,0
s330,1,பால்,பால்,N,Atr,2
s330,2,ஹென்றி,ஹென்றி,N,AComp,3
s330,3,மீது,மீது,P,AuxP,6
s330,4,உரிய,உரிய,J,Atr,5
s330,5,நடவடிக்கை,நடவடிக்கை,N,Atr,6
s330,6,எடுப்பத்,எடு,T,Obj,7
s330,7,ஆகவ்,ஆகு,T,AuxC,9
s330,8,உம்,உம்,T,AuxZ,7
s330,9,உறுதி,உறுதி,N,Pred,0
s330,10,அளித்தது,அளி,V,CC,9
s330,11,.,.,Z,AuxK,0
s331,1,இந்நிலையில்,இந்நிலை,N,AAdjn,6
s331,2,பால்,பால்,N,Atr,3
s331,3,ஹென்றி,ஹென்றி,N,Sb,6
s331,4,தனது,தன்,R,Atr,5
s331,5,வேலையை,வேலை,N,Obj,6
s331,6,ராஜிநாமா,ராஜிநாமா,N,Pred,0
s331,7,செய்த்,செய்,V,AuxV,6
s331,8,உள்ளார்,உள்,V,AuxV,6
s331,9,.,.,Z,AuxK,0
s332,1,இதுகுறித்து,இதுகுறித்து,A,AAdjn,3
s332,2,அவர்,அவர்,R,Sb,3
s332,3,கூறுகையில்,கூறு,N,AAdjn,16
s332,4,",",",",Z,AuxX,16
s332,5,எனது,என்,R,Atr,10
s332,6,பேச்ச்,பேச்சு,N,Sb_M,10
s332,7,உம்,உம்,T,AuxZ,6
s332,8,",",",",Z,AuxX,10
s332,9,கருத்த்,கருத்து,N,Sb_M,10
s332,10,உம்,உம்,T,Coord,13
s332,11,இந்தளவுக்கு,இந்தளவு,N,AAdjn,13
s332,12,சர்ச்சையை,சர்ச்சை,N,Obj,13
s332,13,ஏற்படுத்தும்,ஏற்படுத்து,V,Obj,14
s332,14,என்று,என்,T,AuxC,16
s332,15,நான்,நான்,R,Sb,16
s332,16,எதிர்பார்க்கவ்,எதிர்பார்,V,Pred,0
s332,17,இல்லை,இல்,V,AuxV,16
s332,18,.,.,Z,AuxK,0
s333,1,பிரச்னை,பிரச்னை,N,Sb,3
s333,2,பெரித்,பெரிது,J,Atr,3
s333,3,ஆகியதால்,ஆகு,V,AAdjn,5
s333,4,நான்,நான்,R,Sb,5
s333,5,பயந்து,பய,V,Pred,0
s333,6,போனேன்,போ,V,AuxV,5
s333,7,.,.,Z,AuxK,0
s334,1,எனது,என்,R,Atr,2
s334,2,வார்த்தைகள்,வார்த்தை,N,Sb,6
s334,3,யாருடைய,யார்,R,Atr,4
s334,4,மனதைய்,மன்து,N,Obj,6
s334,5,உம்,உம்,T,AuxZ,4
s334,6,புண்படுத்திய்,புண்படுத்து,V,AAdjn,8
s334,7,இருந்தால்,இரு,V,AuxV,6
s334,8,மன்னித்துக்,மன்னி,V,AComp,9
s334,9,கொள்ளும்,கொள்,J,AdjAtr,10
s334,10,ஆறு,ஆறு,T,AuxC,14
s334,11,ஏற்கெனவே,ஏற்கெனவே,A,AAdjn,14
s334,12,இரு,இரு,U,Atr,13
s334,13,தடவை,தடவை,N,Obj,14
s334,14,கேட்டுக்,கேள்,V,AAdjn,17
s334,15,கொண்ட்,கொள்,V,AuxV,14
s334,16,உள்ளேன்,உள்,V,AuxV,14
s334,17,என்றார்,என்,V,Pred,0
s334,18,.,.,Z,AuxK,0
s335,1,அமெரிக்காவின்,அமெரிக்கா,N,Atr,2
s335,2,ஹூஸ்டனில்,ஹூஸ்டன்,N,AComp,3
s335,3,உள்ள,உள்,J,AdjAtr,7
s335,4,பழமைவாய்ந்த,பழமைவாய்,J,AdjAtr,7
s335,5,ஸ்ரீ,ஸ்ரீ,N,Atr,6
s335,6,கிருஷ்ணர்,கிருஷ்ணர்,N,Atr,7
s335,7,ஆலயத்தில்,ஆலயம்,N,AAdjn,8
s335,8,இருந்து,இரு,P,AuxP,11
s335,9,சில,சில,J,Atr,10
s335,10,சிலைகள்,சிலை,N,Sb,11
s335,11,திருடு,திருடு,N,Pred,0
s335,12,போய்,போ,V,CC,11
s335,13,உள்ளன,உள்,V,AuxV,11
s335,14,.,.,Z,AuxK,0
s336,1,இது,இது,R,Sb,10
s336,2,",",",",Z,AuxX,10
s336,3,அமெரிக்காவில்,அமெரிக்கா,N,AComp,4
s336,4,வசிக்கும்,வசி,J,AdjAtr,7
s336,5,ஆயிரக்கணக்க்,ஆயிரக்கணக்கு,N,Atr,6
s336,6,ஆன,ஆன,T,Atr,7
s336,7,இந்தியர்கள்,இந்தியர்,N,AAdjn,8
s336,8,மத்தியில்,மத்தி,P,AuxP,10
s336,9,அதிர்ச்சியை,அதிர்ச்சி,N,Obj,10
s336,10,ஏற்படுத்திய்,ஏற்படுத்து,V,Pred,0
s336,11,உள்ளது,உள்,V,AuxV,10
s336,12,.,.,Z,AuxK,0
s337,1,திருடிச்,திருடு,V,AComp,2
s337,2,சென்ற,செல்,J,AdjAtr,3
s337,3,சிலையை,சிலை,N,Obj,4
s337,4,திருப்பி,திருப்பு,V,AComp,5
s337,5,கொடுத்திடும்,கொடுத்திடு,J,AdjAtr,6
s337,6,ஆறு,ஆறு,T,AuxC,14
s337,7,அந்த,அந்த,D,AuxA,8
s337,8,கோயில்,கோயில்,N,AAdjn,11
s337,9,நிர்வாக,நிர்வாகம்,N,Atr,11
s337,10,செய்தித்,செய்தி,N,Atr,11
s337,11,தொடர்பாளர்,தொடர்பாளர்,N,Atr,13
s337,12,சிராக்,சிராக்,N,Atr,13
s337,13,பட்,பட்,N,Sb,14
s337,14,வேண்டுகோள்,வேண்டுகோள்,N,Pred,0
s337,15,விடுத்த்,விடு,V,CC,14
s337,16,உள்ளார்,உள்,V,AuxV,14
s337,17,.,.,Z,AuxK,0
s338,1,சிலையை,சிலை,N,Obj,3
s338,2,திருப்பி,திருப்பு,V,AAdjn,3
s338,3,கொடுப்பவர்கள்,கொடு,N,AAdjn,4
s338,4,மீது,மீது,P,AuxP,8
s338,5,எவ்வித,எவ்விதம்,J,Atr,6
s338,6,நடவடிக்கைய்,நடவடிக்கை,N,Sb,8
s338,7,உம்,உம்,T,AuxZ,6
s338,8,எடுக்கப்,எடு,V,Pred,0
s338,9,படாது,படு,V,AuxV,8
s338,10,.,.,Z,AuxK,0
s339,1,ரூ.,ரூ.,Z,AuxG,3
s339,2,2,2,U,Atr,3
s339,3,லட்சம்,லட்சம்,U,Atr,4
s339,4,சன்மானம்,சன்மானம்,N,Sb,5
s339,5,அளிக்க,அளி,V,Obj,7
s339,6,ப்படும்,படு,V,AuxV,5
s339,7,என்று,என்,T,AuxC,9
s339,8,அவர்,அவர்,R,Sb,9
s339,9,கூறிய்,கூறு,V,Pred,0
s339,10,உள்ளார்,உள்,V,AuxV,9
s339,11,.,.,Z,AuxK,0
s340,1,திருடப்பட்ட,திருடு,J,AdjAtr,2
s340,2,சிலைகள்,சிலை,N,Sb,6
s340,3,அனைத்தும்,அனைத்து,R,Atr,2
s340,4,ஏ,ஏ,T,AuxZ,3
s340,5,பித்தளையால்,பித்தளை,N,AComp,6
s340,6,செய்யப்,செய்,V,Pred,0
s340,7,பட்டது,படு,V,AuxV,6
s340,8,.,.,Z,AuxK,0
s341,1,இது,இது,R,Sb,3
s341,2,திருடர்களுக்கு,திருடர்,N,Obj,3
s341,3,தெரியவ்,தெரி,V,Pred,0
s341,4,இல்லை,இல்,V,AuxV,3
s341,5,.,.,Z,AuxK,0
s342,1,சிலைகள்,சிலை,N,Sb,3
s342,2,தங்கத்தால்,தங்கம்,N,AComp,3
s342,3,செய்யப்,செய்,V,Obj,5
s342,4,பட்டது,படு,V,AuxV,3
s342,5,என,என்,T,AuxC,6
s342,6,நினைத்து,நினை,V,AAdjn,8
s342,7,அவர்கள்,அவர்,R,Sb,8
s342,8,திருடிச்,திருடு,V,AAdjn,11
s342,9,சென்ற்,செல்,V,CC,8
s342,10,உள்ளனர்,உள்,V,AuxV,8
s342,11,என்ற்,என்,T,AuxC,15
s342,12,உம்,உம்,T,AuxZ,11
s342,13,சிராக்,சிராக்,N,Atr,14
s342,14,பட்,பட்,N,Sb,15
s342,15,தெரிவித்தார்,தெரிவி,V,Pred,0
s342,16,.,.,Z,AuxK,0
s343,1,ஹூஸ்டனில்,ஹூஸ்டன்,N,AComp,2
s343,2,உள்ள,உள்,J,AdjAtr,5
s343,3,ஸ்ரீ,ஸ்ரீ,N,Atr,4
s343,4,கிருஷ்ணர்,கிருஷ்ணர்,N,Atr,5
s343,5,ஆலயம்,ஆலயம்,N,Sb,7
s343,6,பழமை,பழமை,N,Atr,7
s343,7,வாய்ந்தது,வாய்,V,Pred,0
s343,8,.,.,Z,AuxK,0
s344,1,இந்த,இந்த,D,AuxA,2
s344,2,ஆலயத்துக்கு,ஆலயம்,N,Obj,12
s344,3,ஹூஸ்டனில்,ஹூஸ்டன்,N,AAdjn,4
s344,4,வசிக்கும்,வசி,J,AdjAtr,5
s344,5,மக்கள்,மக்கள்,N,Atr,6
s344,6,மட்டுமல்லாது,மட்டுமல்லாது,A,AAdjn,13
s344,7,அமெரிக்கா,அமெரிக்கா,N,AComp,8
s344,8,முழுவதும்,முழுவதும்,J,Atr,9
s344,9,வசிக்கும்,வசி,J,AdjAtr,11
s344,10,இந்திய,இந்தியா,N,Atr,11
s344,11,மக்கள்,மக்கள்,N,Sb,13
s344,12,வந்து,வா,V,AAdjn,13
s344,13,வழிபாடு,வழிபாடு,N,Pred,0
s344,14,நடத்துகின்றனர்,நடத்து,V,CC,13
s344,15,.,.,Z,AuxK,0
s345,1,கர்நாடக,கர்நாடகம்,N,Atr,2
s345,2,பேரவையில்,பேரவை,N,AAdjn,4
s345,3,இன்று,இன்று,A,AAdjn,4
s345,4,நடைபெற்ற,நடைபெறு,J,AdjAtr,6
s345,5,நம்பிக்கை,நம்பிக்கை,N,Atr,6
s345,6,வாக்கெடுப்பில்,வாக்கெடுப்பு,N,AComp,10
s345,7,முதல்வர்,முதல்வர்,N,Atr,9
s345,8,எடியூரப்பா,எடியூரப்பா,N,Atr,9
s345,9,அரசு,அரசு,N,Sb,10
s345,10,வெற்றிபெற்றது,வெற்றிபெறு,V,Pred,0
s345,11,.,.,Z,AuxK,0
s346,1,மொத்தம்,மொத்தம்,N,AComp,2
s346,2,உள்ள,உள்,J,AdjAtr,4
s346,3,206,206,U,Atr,4
s346,4,வாக்குகளில்,வாக்கு,N,AAdjn,17
s346,5,எடியூரப்பா,எடியூரப்பா,N,Atr,6
s346,6,அரசுக்கு,அரசு,N,AAdjn,17
s346,7,ஆதரவ்,ஆதரவு,N,Atr,8
s346,8,ஆக,ஆகு,T,Atr,10
s346,9,106,106,U,Atr,10
s346,10,வாக்குகள்,வாக்கு,N,Sb_M,16
s346,11,உம்,உம்,T,AuxZ,10
s346,12,",",",",Z,AuxX,16
s346,13,எதிராக,எதிராக,A,Atr,15
s346,14,100,100,U,Atr,15
s346,15,வாக்குகள்,வாக்கு,N,Sb_M,16
s346,16,உம்,உம்,T,Coord,17
s346,17,பதிவாயின,பதிவாகு,V,Pred,0
s346,18,.,.,Z,AuxK,0
s347,1,திங்கட்கிழமையன்று,திங்கட்கிழமையன்று,N,AComp,2
s347,2,நடைபெற்ற,நடைபெறு,J,AdjAtr,4
s347,3,நம்பிக்கை,நம்பிக்கை,N,Atr,4
s347,4,வாக்கெடுப்பில்,வாக்கெடுப்பு,N,AAdjn,16
s347,5,எதிர்க்கட்சிக்கு,எதிர்க்கட்சி,N,AComp,8
s347,6,ஆதரவ்,ஆதரவு,N,AComp,7
s347,7,ஆக,ஆகு,A,AComp,8
s347,8,இருந்த,இரு,J,AdjAtr,10
s347,9,சுயேச்சை,சுயேச்சை,N,Atr,10
s347,10,எமெலே,எமெலே,N,Atr,11
s347,11,ஒருவர்,ஒருவர்,N,Sb,16
s347,12,இன்று,இன்று,A,AAdjn,16
s347,13,அரசுக்கு,அரசு,N,Obj,16
s347,14,ஆதரவ்,ஆதரவு,N,AAdjn,15
s347,15,ஆக,ஆகு,A,AAdjn,16
s347,16,வாக்களித்தார்,வாக்களி,V,Pred,0
s347,17,.,.,Z,AuxK,0
s348,1,நம்பிக்கை,நம்பிக்கை,N,Atr,2
s348,2,வாக்கெடுப்பைத்,வாக்கெடுப்பு,N,Obj,3
s348,3,தொடர்ந்து,தொடர்,V,AAdjn,7
s348,4,அவை,அவை,N,Obj,7
s348,5,தேதி,தேதி,N,Atr,6
s348,6,குறிப்பிடாமல்,குறிப்பிடு,V,AAdjn,7
s348,7,ஒத்திவைக்கப்,ஒத்திவை,V,Pred,0
s348,8,பட்டது,படு,V,AuxV,7
s348,9,.,.,Z,AuxK,0
s349,1,காமன்வெல்த்,காமன்வெல்த்,N,Atr,5
s349,2,மகளிர்,மகளிர்,N,Atr,5
s349,3,பேட்மின்டன்,பேட்மின்டன்,N,Atr,5
s349,4,ஒற்றையர்,ஒற்றையர்,N,Atr,5
s349,5,போட்டியில்,போட்டி,N,AAdjn,11
s349,6,இந்தியாவின்,இந்தியா,N,Atr,8
s349,7,சாய்னா,சாய்னா,N,Atr,8
s349,8,நேவல்,நேவல்,N,Sb,11
s349,9,தங்கப்,தங்கம்,N,Atr,10
s349,10,பதக்கம்,பதக்கம்,N,Obj,11
s349,11,வென்றார்,வெல்,V,Pred,0
s349,12,.,.,Z,AuxK,0
s350,1,இன்று,இன்று,A,AComp,2
s350,2,நடந்த,நட,J,AdjAtr,4
s350,3,இறுதிப்,இறுதி,N,Atr,4
s350,4,போட்டியில்,போட்டி,N,AAdjn,7
s350,5,மலேசியாவின்,மலேசியா,N,Atr,6
s350,6,வாங்,வாங்,N,Sb,7
s350,7,தோல்வியடைந்தார்,தோல்வியடை,V,Pred,0
s350,8,.,.,Z,AuxK,0
s351,1,முதல்,முதல்,U,Atr,2
s351,2,செட்டை,செட்,N,Atr,6
s351,3,19-21,19-21,U,Atr,4
s351,4,என்ற,என்,T,Atr,5
s351,5,புள்ளிக்கணக்கில்,புள்ளிக்கணக்கு,N,AComp,6
s351,6,இழந்த,இழ,J,AdjAtr,7
s351,7,சாய்னா,சாய்னா,N,Sb,19
s351,8,",",",",Z,AuxX,19
s351,9,அடுத்த,அடுத்த,J,Atr,11
s351,10,இரண்டு,இரண்டு,U,Atr,11
s351,11,செட்களைய்,செட்,N,Obj,19
s351,12,உம்,உம்,T,AuxZ,11
s351,13,22-20,22-20,U,Atr,16
s351,14,",",",",Z,AuxX,19
s351,15,21-13,21-13,U,Atr,16
s351,16,என்ற,என்,T,Atr,18
s351,17,புள்ளிக்,புள்ளி,N,Atr,18
s351,18,கணக்கில்,கணக்கு,N,AAdjn,19
s351,19,கைப்பற்றினார்,கைப்பற்று,V,Pred,0
s351,20,.,.,Z,AuxK,0
s352,1,இறுதியில்,இறுதி,A,AAdjn,10
s352,2,2-1,2-1,U,Atr,3
s352,3,என்ற,என்,T,Atr,5
s352,4,செட்,செட்,N,Atr,5
s352,5,கணக்கில்,கணக்கு,N,AAdjn,7
s352,6,சாய்னா,சாய்னா,N,Sb,10
s352,7,வென்று,வெல்,V,AAdjn,10
s352,8,தங்கப்,தங்கம்,N,Atr,9
s352,9,பதக்கத்தைக்,பதக்கம்,N,Obj,10
s352,10,கைப்பற்றினார்,கைப்பற்று,V,Pred,0
s352,11,.,.,Z,AuxK,0
s353,1,வாங்,வாங்,N,Sb,4
s353,2,வெள்ளிப்,வெள்ளி,N,Atr,3
s353,3,பதக்கம்,பதக்கம்,N,Obj,4
s353,4,பெற்றார்,பெறு,V,Pred,0
s353,5,.,.,Z,AuxK,0
s354,1,சாய்னா,சாய்னா,N,Atr,2
s354,2,பெற்றுத்,பெறு,V,AComp,3
s354,3,தந்த,தா,J,AdjAtr,4
s354,4,தங்கப்பதக்கத்துடன்,தங்கப்பதக்கம்,N,AAdjn,5
s354,5,சேர்த்து,சேர்,P,AuxP,13
s354,6,இந்தியா,இந்தியா,N,Sb,7
s354,7,பெற்ற,பெறு,J,AdjAtr,9
s354,8,தங்கப்,தங்கம்,N,Atr,9
s354,9,பதக்கங்களின்,பதக்கம்,N,Atr,10
s354,10,எண்ணிக்கை,எண்ணிக்கை,N,Sb,13
s354,11,38-,38-,U,AAdjn,12
s354,12,ஆக,ஆகு,A,AAdjn,13
s354,13,உயர்ந்த்,உயர்,V,Pred,0
s354,14,இருக்கிறது,இரு,V,AuxV,13
s354,15,.,.,Z,AuxK,0
s355,1,இதன்,இது,R,AAdjn,2
s355,2,மூலம்,மூலம்,P,AuxP,8
s355,3,காமன்வெல்த்,காமன்வெல்த்,N,Atr,4
s355,4,பதக்கப்பட்டியலில்,பதக்கப்பட்டியல்,N,AAdjn,8
s355,5,இந்தியா,இந்தியா,N,Sb,8
s355,6,இரண்டாவது,இரண்டு,U,Atr,7
s355,7,இடத்துக்கு,இடம்,N,Obj,8
s355,8,முன்னேறியது,முன்னேறு,V,Pred,0
s355,9,.,.,Z,AuxK,0
s356,1,37,37,U,Atr,3
s356,2,தங்கப்,தங்கம்,N,Atr,3
s356,3,பதக்கங்களைப்,பதக்கம்,N,Obj,4
s356,4,பெற்ற,பெறு,J,AdjAtr,5
s356,5,இங்கிலாந்து,இங்கிலாந்து,N,Sb,8
s356,6,மூன்றாவது,மூன்று,U,Atr,7
s356,7,இடத்தில்,இடம்,N,AComp,8
s356,8,இருக்கிறது,இரு,V,Pred,0
s356,9,.,.,Z,AuxK,0
s357,1,இலங்கை,இலங்கை,N,Atr,3
s357,2,அதிபர்,அதிபர்,N,Atr,3
s357,3,ராஜபட்ச,ராஜபட்ச,N,Atr,5
s357,4,இந்தியா,இந்தியா,N,Atr,5
s357,5,வருவதற்கு,வரு,V,AComp,7
s357,6,எதிர்ப்புத்,எதிர்ப்பு,N,Obj,7
s357,7,தெரிவித்து,தெரிவி,V,AAdjn,11
s357,8,கோவையில்,கோவை,N,AAdjn,11
s357,9,இன்று,இன்று,A,AAdjn,11
s357,10,போராட்டம்,போராட்டம்,N,Atr,11
s357,11,நடத்திய,நடத்து,J,AdjAtr,15
s357,12,மதிமுக,மதிமுக,N,Atr,14
s357,13,பொதுச்,பொது,N,Atr,14
s357,14,செயலர்,செயலர்,N,Atr,15
s357,15,வைகோ,வைகோ,N,AComp,16
s357,16,உள்ளிட்ட,உள்ளிடு,J,AdjAtr,19
s357,17,நூற்றுக்க்,நூறு,N,Comp,19
s357,18,உம்,உம்,T,AuxZ,17
s357,19,மேற்பட்டோர்,மேற்பட்டோர்,N,Sb,20
s357,20,கைது,கைது,N,Pred,0
s357,21,செய்யப்,செய்,V,CC,20
s357,22,பட்டனர்,படு,V,AuxV,20
s357,23,.,.,Z,AuxK,0
s358,1,தில்லியில்,தில்லி,N,AAdjn,3
s358,2,இன்று,இன்று,A,AAdjn,3
s358,3,நடைபெறும்,நடைபெறு,J,AdjAtr,7
s358,4,காமன்வெல்த்,காமன்வெல்த்,N,Atr,6
s358,5,போட்டி,போட்டி,N,Atr,6
s358,6,இறுதிநாள்,இறுதிநாள்,N,Atr,7
s358,7,நிகழ்ச்சியில்,நிகழ்ச்சி,N,AAdjn,11
s358,8,சிறப்பு,சிறப்பு,J,Atr,9
s358,9,விருந்தினர்,விருந்தினர்,N,Atr,10
s358,10,ஆகக்,ஆகு,A,AAdjn,11
s358,11,கலந்து,கல,V,AAdjn,12
s358,12,கொள்வதற்க்,கொள்,V,AAdjn,13
s358,13,ஆக,ஆக,T,AAdjn,17
s358,14,இலங்கை,இலங்கை,N,Atr,16
s358,15,அதிபர்,அதிபர்,N,Atr,16
s358,16,ராஜபட்ச,ராஜபட்ச,N,Sb,17
s358,17,அழைக்க,அழை,V,Pred,0
s358,18,ப்பட்ட்,படு,V,AuxV,17
s358,19,இருக்கிறார்,இரு,V,AuxV,17
s358,20,.,.,Z,AuxK,0
s359,1,அவரது,அவர்,R,Atr,2
s359,2,வருகைக்கு,வருகை,N,Obj,4
s359,3,எதிர்ப்புத்,எதிர்ப்பு,N,Obj,4
s359,4,தெரிவித்து,தெரிவி,V,AAdjn,23
s359,5,மதிமுக,மதிமுக,N,Atr,8
s359,6,",",",",Z,AuxX,23
s359,7,விடுதலைச்,விடுதலை,N,Atr,8
s359,8,சிறுத்தைகள்,சிறுத்தை,N,Atr_M,13
s359,9,",",",",Z,AuxX,13
s359,10,இந்து,இந்து,N,Atr,12
s359,11,மக்கள்,மக்கள்,N,Atr,12
s359,12,கட்சி,கட்சி,N,Atr_M,13
s359,13,",",",",Z,Coord,17
s359,14,பெரியார்,பெரியார்,N,Atr,16
s359,15,திராவிடர்,திராவிடர்,N,Atr,16
s359,16,கழகம்,கழகம்,N,Atr_M,13
s359,17,போன்ற,போல்,P,AuxP,18
s359,18,கட்சிகள்,கட்சி,N,Sb,23
